ID,label,description
Q2305295,Wochenzeitung,"Zeitung, die regelmäßig im Abstand von sieben Tagen erscheint"
Q70208,politische Gemeinde,unterste Stufe im dreistufigen staatlichen Verwaltungsaufbau der Schweiz
Q11183787,Ortschaft,"abgrenzbarer Teil einer politischen Gemeinde in Deutschland, Österreich und der Schweiz"
Q36784,Region in Frankreich,Verwaltungseinheit in Frankreich
Q7631075,Verwaltungseinheit der Schweiz,Verwaltungseinheit
Q20012627,weiterführende Schule Neuenburg,Schule in der Schweiz
Q20857065,Behörde der Vereinigte Staaten,Einrichtung der US-Regierung
Q13414754,County von New Jersey,Verwaltungseinheit in New Jersey
Q17319258,Präsidentschaft in British-Indien,eine Verwaltungseinheit in British-Indien
Q12759805,Sultanat,Herrschaftsgebiet eines Sultans
Q788046,Autonome Sozialistische Sowjetrepublik,Gebietskörperschaft der Sowjetunion
Q34090,Turksprachen,Sprachfamilie
Q13414354,County von Connecticut,Verwaltungseinheit in Connecticut
Q271669,Landform,Oberflächenformen des Landes
Q7270,Republik,"Staatsform, durch das Staatsvolk legitimierte Regierungsform"
Q325261,Satellitenstaat,kleinerer Staat in einem Abhängigkeitsverhältnis zu einem größeren Staat bzw. einer Hegemonialmacht
Q842112,Sozialistischer Staat,Staat mit einem sozialistisch geprägten politischen System
Q194203,Arrondissement von Frankreich,342 Untergliederungen der 100 Départements in Frankreich
Q1276346,EU Battlegroup,militärische Formation der Krisenreaktionskräfte der Europäischen Union
Q103817,indigenes Volk,"ethnische Minderheiten, die innerhalb ihres historischen Lebensraums verdrängt wurden"
Q15571255,Indianer in Nordamerika,Indigene Völker
Q336473,Hilfsorganisation,"Organisation mit der Aufgabe, Menschen oder Tieren zu helfen oder Sachwerte wie besonders schützenswerte Kulturgüter zu schützen"
Q854218,System der Vereinten Nationen,"Gruppe von rechtlich und finanziell selbständigen Organisationen, die mit der UN verbunden sind"
Q14638071,Liste der Sonderorganisationen der UN,"rechtlich, organisatorisch und finanziell selbständige Internationale Organisationen, die mit der UN verbunden sind"
Q124964,Koalition,Bündnis oder Abkommen zwischen Einzelpersonen oder Gruppen
Q1075929,Afrikaner,Klasse ethnischer Gruppen
Q93288,Vertrag,gegenseitige Selbstverpflichtung von zwei oder mehr Parteien
Q189445,Zweikammerparlament,Parlament mit zwei Kammern
Q48349,Reich,"Territorium eines Regenten, eines Staates oder allgemeiner einer politisch organisierten Gemeinschaft"
Q51739,indigene amerikanische Sprachen,Sprachfamilie
Q66344,Zentralbank,für die Geld- und Währungspolitik eines Währungsraums oder Staates zuständige Institution
Q33289,Kreolsprache,Sprache
Q33260,Französisch-basierte Kreolsprachen,Sprachfamilie
Q33430,Kwa-Sprachen,Sprachfamilie
Q1789745,Yoruboide Sprachen,Sprachfamilie
Q35497,Altgriechische Sprache,antike indogermanische Sprache
Q107390,Gliedstaat,politische Einheit mit Staatsqualität innerhalb eines föderativen Staatsverbandes (Bundesstaates) oder eines Staatenbundes
Q25268,afroasiatische Sprachen,"Sprachfamilie, die im Norden Afrikas und in Westasien verbreitet ist"
Q11204,Legislative,gesetzgebende Gewalt
Q164142,Protektorat,"teilsouveränes staatliches Territorium, das einem anderen Staat unterstellt ist"
Q8192,Schrift,Form von Sprache mittels eines Zeichensystems
Q9779,Alphabet,Klasse von Buchstabenschriften
Q35499,Altkirchenslawisch,mittelalterliche slawische Schriftsprache
Q2699398,westindonesische Sprachen,Sprachfamilie
Q1250464,Königreich,Staat mit einer monarchischen Staatsform
Q1900755,Verfassunggebende Versammlung,"Organ, das eine Verfassung erarbeitet oder vereinbart"
Q37002670,Einkammerparlament,Parlament mit nur einer Kammer
Q1802801,Landgemeinde in Österreich,Art einer Gemeinde in Österreich
Q1269749,Landstadt,Stadt mit weniger als 5000 Einwohnern
Q3089219,Seegrenze,Grenze zwischen Ländern oder internationalem Gewässer auf See
Q952274,Departamento in Argentinien,Verwaltungseinheit von Argentinien
Q876102,Verwaltungszonen in Nepal,Verwaltungseinheit in Nepal
Q752129,Astrophysiker,Naturwissenschaftler der Astrophysik
Q333,Astronomie,Wissenschaft zur Untersuchung von Himmelskörpern
Q161944,Diakon,"geweihter Helfer des Priesters, Amt innerhalb der christlichen Kirchen"
Q15958642,politischer Schriftsteller,politisch motivierter Schriftsteller
Q37068,Romantik,"kulturgeschichtliche Epoche, die vom Ende des 18. Jahrhunderts bis weit in das 19. Jahrhundert hinein andauerte"
Q35140,Aufführung,Darbietung eines Bühnenwerkes
Q16387,Informationswissenschaft,Wissenschaft zur Untersuchung von Information und Wissen
Q3254959,Rasse,Klassifikationssystem
Q42240,Forschung,Suche nach neuen Erkenntnissen sowie deren systematische Dokumentation und Veröffentlichung
Q182436,Bibliothekar,Betreuer und Verwalter von Bibliotheken
Q2142783,Religionsstifter,Gründer einer Religion
Q1097273,Epik,grundlegende Gattung der Literatur
Q79838,Akkordeon,Bauform von Harmonikas
Q294163,öffentliche Einrichtung,Einrichtung für einen bestimmten Kreis der Öffentlichkeit
Q58778,System,Gesamtheit von wechselwirkenden Elementen einer Einheit
Q375336,Filmstudio,"Organisation, welche Filmaufnahmen erstellt"
Q963760,Esperantid,"konstruierte Sprache, basierend auf Esperanto"
Q12131,Behinderung,körperliche oder psychische Funktionsstörung einer Person mit Behinderung
Q3505845,Zustand,Informationen zur Beschreibung der veränderlichen Eigenschaften eines Systems
Q1436063,Autismusspektrum,psychische Erkrankung
Q481289,Amtssitz,"Gebäude oder ein Gebäudeensemble, in dem das Staatsoberhaupt eines Landes oder seiner Teilstaaten residiert"
Q1802963,Herrenhaus,"ländlich stilisiertes, freistehendes Wohnhaus auf dem Land"
Q52177058,Bürgerhaus,zentrales Wahrzeichen im geografischen oder geschäftlichen Zentrum einer Stadt
Q2140214,Parish von Jersey,Verwaltungseinheit in Jersey
Q1378781,Großloge,Freimaurerloge
Q93204,Dokumentarfilm,"Filmgattung, die sich mit tatsächlichem Geschehen befasst"
Q622548,Filmparodie,Filmgenre
Q208500,Fürstentum,Herrschaftsgebiet eines Fürsten
Q841090,Klassische Altertumswissenschaft,wissenschaftliche Beschäftigung mit der Geschichte und Kultur der griechisch- römischen Antike mitsamt des griechisch-römisch geprägten mediterranen Kulturraums bis etwa 600 n. Chr.
Q986177,Mittelmeer,"großes Nebenmeer eines Ozeans, das zwischen Kontinenten liegt"
Q1973404,Nebenmeer,"Gebiet des Ozeans, das durch Festlandteile oder Halbinseln vom Hauptmeer abgegrenzt ist"
Q8162,Sprachwissenschaft,Wissenschaft zur Untersuchung menschlicher Sprache
Q178433,Lexikologie,wissenschaftliche Disziplin
Q157570,Krematorium,Anlage zur Verbrennung von Leichen
Q38926,Nachrichten,regelmäßige Berichterstattung in Hörfunk und Fernsehen an festen Sendeplätzen
Q628523,Nachricht,"Information, die sich quantitativ als Signal und qualitativ als bedeutungstragendes Zeichen oder Zeichenfolge beschreiben lässt"
Q1636697,humanistisches Gymnasium,Variante des Gymnasiums
Q475042,experimentelle Psychologie,Anwendung von experimentellen Methoden in der psychologischen Forschung
Q13474373,Profi-Wrestler,"Person, deren Hauptberuf Wrestling ist"
Q476921,Nierenversagen,Krankheit
Q20667180,Horror-Roman,Literaturgattung
Q233324,Theologisches Seminar,"Ausbildungsstätte, in der Theologie unterrichtet wird"
Q11814411,Dokumentationsautor,Autor von Dokumentationen
Q1546073,verdeckte Operation,"politische, nachrichtendienstliche oder militärische Aktivitäten, die sowohl heimlich als auch verdeckt ablaufen"
Q182545,rhetorisches Stilmittel,sprachliches Gestaltungsmittel
Q1921606,Tastatur,Eingabegerät für Geräte
Q19659292,Teil eines Musikinstruments,Teil oder Zubehör eines Musikinstruments
Q565744,Landeskirche,regionale Organisationseinheit von  protestantischen Kirchen
Q8441,Mann,erwachsener Mensch männlichen Geschlechts
Q24354,Theater,"Gebäude, in welchem Schauspiele aufgeführt werden"
Q742421,Ensemble,Gesamtheit der engagierten Bühnenkünstler an einem Theater
Q84593401,Hofkirche,Kirchengebäude; man unterscheidet dabei die Kirche des Hofes und die Kirche im Hof
Q1746926,Kleinkunst,"Genre der darstellenden Künste, insbesondere des Theaters und der Musik"
Q16511993,Königin,Monarchin
Q627189,Arbeiterpartei,"politische Parteien, die den Anspruch erheben, Interessen der Arbeiter zu vertreten"
Q101991,Entzündung,Anzeichen einer Aktivierung des Immunsystems
Q576342,literarischer Salon,"privater gesellschaftlicher Treffpunkt für Diskussionen, Lesungen oder musikalische Veranstaltungen vom 18. bis zum 20. Jahrhundert"
Q23834194,literarische Gruppe,Gruppierung von Autoren und Poeten
Q20643324,Operngenre,Theatergenre
Q938993,Spaßpartei,Art einer politischen Partei
Q47740,Muslim,Angehöriger des Islam
Q477544,Neue Religiöse Bewegung,"kollektiver Akteur, der einer Weltanschauung jenseits bekannter Religionen folgt"
Q486839,Abgeordneter,Mitglied eines Parlaments
Q751876,Schloss,"prunkvolles und repräsentatives Wohngebäude, meistens von Adelsfamilien"
Q15830667,Stadtteil von Hamburg,104 Stadtteile in 7 Bezirken
Q15487029,Patriarchalbasilika,Kirchengebäude mit Namensattribut
Q8253972,Schöne Literatur,"Übersetzung des französischen ""belles lettres"", im 17. Jahrhundert aufgekommener Begriff für den vor allem von französischen Moden geprägten Bereich des Buchmarkts (s. auch Belletristik)"
Q30277550,Geschichtsschreibung,Darstellung von geschichtlichen Ereignissen
Q8087,Geometrie,Teilgebiet der Mathematik
Q6386271,Medienwissenschaftler,"Forscher und Lehrender zu Medienanalyse, -geschichte und -theorie"
Q9465,Ethik,"Disziplin der praktischen Philosophie, die sich mit der Entscheidungsfindung befasst"
Q1664917,Institut für Marxismus-Leninismus,Einrichtungen von sozialistischen oder kommunistischen Parteien vor allem im 20. Jahrhundert
Q152081,Konzentrationslager,"mehrere Arten von Sammel-, Internierungs- und Arbeitslagern in verschiedenen Ländern"
Q11030,Journalismus,Arbeit von Journalisten bei Print- und Online-Medien oder im Rundfunk
Q1104153,Kanoniker,in Gemeinschaft lebende Kleriker mit oder ohne Profess
Q1307337,Einfluss,Influencer
Q774306,Chirurg,"Arzt, der die Chirurgie ausübt"
Q783906,Neurologe,auf das Fach Neurologie spezialisierter Arzt
Q17307272,Zirkusdarsteller,Beruf
Q1365560,Fachhochschule,"Hochschulform, die Lehre und Forschung auf wissenschaftlicher Grundlage mit anwendungsorientiertem Schwerpunkt betreibt"
Q3745071,Wissenschaftsautor,Fachautor im wissenschaftlichen Bereich
Q151885,Begriff,semantische Einheit
Q8458,Menschenrechte,"Rechte, die jedem Menschen gleichermaßen zustehen"
Q2386606,subjektives Recht,die einem Einzelnen zu seinem Schutz vom objektiven Recht verliehene Rechtsmacht zur Durchsetzung seiner berechtigten Interessen
Q1131296,Freguesia,Verwaltungseinheit in Portugal
Q3257686,Ortschaft,"geographischer Ort, an dem sich Menschen niedergelassen haben"
Q365680,Misshandlung,Begriff aus dem deutschen Recht
Q44613,Kloster,"bauliche Anlage, in der Menschen eine konzentriert religiöse Lebensweise ausüben"
Q375928,Unterhaus,parlamentarische Kammer in einem Zweikammersystem
Q1028181,Maler,bildender Künstler der Malerei
Q212805,Digitale Bibliothek,Sammlung elektronischer Medien
Q929833,seltene Krankheit,weniger als fünf von zehntausend Personen betroffen
Q2572794,forme fixe,französischer Fachbegriff für Gedichte
Q207804,Strophe,Abschnitt eines lyrischen Textes
Q317557,Pfarrkirche,Hauptkirche einer Kirchengemeinde
Q1281618,Bildhauer,künstlerischer Beruf
Q220322,Agnosie,Nervenkrankheit
Q2384959,Amerikaner,"Personen, die in Amerika leben"
Q1078765,Eisenbahnunfall,Katastrophe beim Betrieb einer Eisenbahn
Q4202290,Eisenbahnvorfall,"ein abnormaler, potentiell gefährlicher Vorfall im Eisenbahnwesen"
Q128758,Satire,Literaturgenre
Q52106,Biogeographie,Forschungsrichtung der Biologie und zugleich der Geographie
Q31561,akustische Gitarre,"Instrument, bei der die Tonerzeugung und Tonverstärkung ohne Elektronik, rein mechanisch erfolgt"
Q783930,Gemeinde in Serbien,Verwaltungseinheit in Serbien
Q270389,Nachrichtensprecher,Präsentator von Meldungstexten
Q11376059,Menschenrechtsverletzungen,Vergehen gegen die Prinzipien der Menschenrechte
Q12152,Herzinfarkt,akutes und lebensbedrohliches Ereignis infolge einer Erkrankung des Herzens
Q1061197,Radio-Network,"Senderkette, die mit einem Leitsender zahlreiche lokale Hörfunksender mit einem Mantelprogramm beliefert"
Q49084,Kurzgeschichte,"moderne literarische Form der Prosa, deren Hauptmerkmal in ihrer Kürze liegt"
Q1320115,Low-Budget-Film,Filmproduktion mit nur einem geringen Budget
Q212892,Membranophon,Typ von Musikinstrumenten
Q241317,Plattform,einheitliche Basis für Anwendungsprogramme
Q11699606,Geodät,Fachmann der Geodäsie (Vermessungswesen)
Q9415,Emotion,psychophysiologischer bzw. psychischer Prozess
Q2608849,Imprint,"zu einem Verlag gehörige Marke, die im Buchhandel selbst wie ein Verlag behandelt wird"
Q76239,Alpenländische Zither,Familie von Zupfinstrumenten
Q488111,Pornodarsteller,"Person, die sexuelle Akte in Pornofilmen ausführt"
Q817138,Electronica,Musik-Genre
Q850412,Contemporary R&B,Musikgenre
Q12460259,Harmonium,"Tasteninstrument, bei dem der Ton durch verschieden lange Durchschlagzungen erzeugt wird"
Q1327327,elektronische Orgel,Musikinstrument mit elektronischen Schwingern
Q149566,Mittelschule,Schulart
Q121359,Infrastruktur,langlebige materielle oder institutionelle Einrichtungen einer Volkswirtschaft
Q708176,Arthropathie,Oberbegriff für alle Gelenkerkrankungen
Q6980787,Naturlaut,Klänge aus natürlichen Quellen in ihrer normalen Klanglandschaft
Q163829,Synthesizer,elektronisches Musikinstrument
Q1343007,Keyboard,elektrophones Tasteninstrument
Q15214752,Kabarettist,"Künstler, der im Kabarett aktiv ist"
Q220528,Rembetiko,Griechischer Musikstil
Q39816,Tal,"langgestreckte, mit mindestens einem Abfluss offene Hohlform in der Landschaft"
Q1840507,Bildschnitzer,Handwerklicher Beruf
Q50851,Schwarzmarkt,"Markt, der vom Staat nicht gebilligt wird"
Q40364446,historische Stadt,historische Gebietseinheit
Q50825543,Gitarren-Technik,"Fertigkeit, eine Gitarre zu spielen"
Q1001378,Filmtechnik,alle mechanisch-technischen Erfindungen um den Gegenstand Film
Q932586,Filmproduktion,"Herstellungsprozess eines Kino-, Werbe- oder Fernsehfilms"
Q16145150,Musikpädagoge,Beruf
Q7930612,Village in New Jersey,Verwaltungseinheit im US-Bundesstaat New Jersey
Q3243765,Gemeinde in Argentinien,argentinische Verwaltungseinheit der dritten Ebene
Q5770918,Stadt in Argentinien,Verwaltungseinheit von Argentinien
Q166019,Blutung,Der Verlust von Blut aus dem Herz Kreislaufsystem
Q2751242,medizinischer Notfall,"akute, unmittelbare Gefahr für ein Lebewesen"
Q706364,Artdirector,künstlerischer Leiter für Layouts
Q53094,schwarzer Humor,Abwandlung ernster Themen in Satire oder Unterhaltung
Q1033891,Martial-Arts-Film,Filmgenre; Variante des Actionfilms
Q191489,Melodram,Theatergattung
Q1519335,Gespenstergeschichte,unheimliche Erzählung
Q10428845,Erzähltechnik,"Methode, mit der ein fiktionales Geschehen dargestellt wird"
Q182154,Zeitreise,"ungewöhnliche, teilweise theoretisch mögliche Bewegung durch die Zeit"
Q19963413,Medienkonglomerat,Sehr große Medienunternehmen
Q159979,Zwilling,eines von zwei Kinder derselben Schwangerschaft
Q24856,Filmreihe,Sammlung von Filmen zu ähnlichen Themen
Q196600,Franchise,sich über mehrere Medien oder Produkte überspannendes Werk
Q3504248,innerer Planet,"Planeten eines Sonnensystems, die die Sonne innerhalb der Umlaufbahn des Haupt-Asteroidengürtels umkreisen"
Q8514,Wüste,vegetationsloses oder -armes Gebiet
Q1047698,Superkraft,übernatürliche Fähigkeit eines fiktionalen Charakters
Q79782,Bewegung,Änderung des Ortes eines Beobachtungsobjektes mit der Zeit
Q14136353,fiktives Ereignis,"Ereignis, welches nur in einem fiktiven Universum stattfindet"
Q16017119,Sammelpseudonym,"Pseudonym, das von verschiedenen Urhebern gemeinsam genutzt wird"
Q193430,Heterocyclen,Ringmoleküle mit mindestens zwei verschiedenen Elementen
Q937228,Eigenschaft,"vorherrschendes Merkmal, das ein Wesen, ein Ding, ein Phänomen usw. charakterisiert. und welches ein Wesen von einem anderen, eine Sache von der anderen unterscheidet"
Q33127260,Oxazolidinone,Stoffgruppe
Q9798,Saxophon,Musikinstrument
Q56395672,Jesuitenkirche,"Kirche gegründet von der Gesellschaft Jesu, in der Regel an eine Schule angeschlossen"
Q215380,Band,Gruppe von Musikern
Q16707841,Superior Konservatorium für Musik,Zentren für höhere musikalische Ausbildung in Spanien
Q474027,Dancehall,Subgenre jamaikanischer Musik
Q483352,Thrash Metal,Subgenre des Heavy Metal
Q676050,historischer Stadtkern,siedlungsgeschichtlich oder denkmalpflegerisch wertvoller Bestand eines Stadtkernes
Q897395,Vorstand,Leitungsorgan
Q2309784,Radrennfahrer,"Person, die Rennradsport betreibt"
Q751892,Caucus,Treffen von Unterstützern oder Mitgliedern einer politischen Partei oder Bewegung
Q245962,Implementierung,Umsetzung von festgelegten Strukturen und Prozess­abläufen in einem System
Q847017,Sportverein,Zusammenschluss von Menschen zur Förderung der körperlichen Betätigung
Q917146,Moschaw,ländliche Siedlungsform mit Kollektivbesitz in Israel
Q16463,Lyzeum,Gymnasium
Q1402561,Feldherr,Oberbefehlshaber und höchster Militärangehöriger im Krieg
Q21070568,möglicherweise fiktiver Mensch,"Mensch, der möglicherweise real ist oder auf einer realen Person basiert, von einigen aber als fiktiv angesehen wird"
Q16979650,Geschwister,"mehrere Menschen, die Brüder und/oder Schwestern sind"
Q895914,Verfassungsorgan,Staatsorgan im deutschen Verfassungsrecht
Q3412198,Forschungsuniversität,Forschungsuniversität in Frankreich
Q4686866,Beirat,Gremium mit beratender Funktion
Q708676,Wohlfahrtsverband,Typ einer Non-Profit-Organisation
Q4932206,Rechtswissenschaft,Lehre von Recht und seiner Anwendung
Q938236,Gremium,mit zentralen Anliegen befasste Gruppe einer größeren Gruppe von Personen
Q627272,Arbeitgeberverband,Zusammenschluss von Arbeitgebern (Unternehmen)
Q170658,Kreativität,"Fähigkeit, etwas Originelles und Nutzbringendes zu erschaffen"
Q917206,Langstreckenlauf,Leichtathletik-Disziplin
Q2630741,Community in Wales,Verwaltungseinheit von Wales
Q4976993,Parish,Name von Verwaltungseinheiten in einigen Ländern
Q41217,Mechanik,Lehre der Bewegung von Körpern und den dabei wirkenden Kräften
Q43035,Elektrotechnik,"Technikwissenschaft, die sich mit der Forschung zu Geräten oder Verfahren befasst, die zumindest anteilig auf elektrischer Energie beruhen"
Q6606110,Industrieller,"Typ von Unternehmer, der zur Zeit der Industrialisierung eine Fabrik oder eine andere Art von Industrieunternehmen führte"
Q4197743,Spieler,"Person, die ein Spiel spielt"
Q2865798,Glaskünstler,"bildender Künstler, der mit Glas arbeitet"
Q1379672,Evaluation,Bewertungsmethode
Q7315155,Forschungszentrum,Einrichtung zur Forschung
Q207892,öffentliches Recht,"regelt das Verhältnis zwischen Staat und Bürgern, regelt die Organisation und Funktion des Staats"
Q814517,Behindertensport,Oberbegriff für diverse Sportarten
Q80113,Expressionismus,Stilrichtung in der Kunst
Q18609861,Gruppe von Teppichen,"Teppiche aus derselben Werkstatt mit demselben künstlerischen Thema, üblicherweise  nach demselben Entwurf gearbeitet"
Q10833314,Tennisspieler,"Person, die Tennis spielt"
Q15632617,fiktiver Mensch,"Mensch, der nur in erdichteten Werken existiert"
Q1114461,Comicfigur,"in Comics auftretende, üblicherweise fiktive Figur"
Q188784,Superheld,literarischer Typus
Q51626,Messias,"bedeutet „Gesalbter“; König, Retter und Befreier, am häufigsten in den abrahamitischen Religionen"
Q1034774,Capo di tutti i capi,mächtiger sizilianischer oder US-amerikanischer Mafiaboss
Q1094617,Mutant,"Gruppe von Charakteren im Marvel Comic-Universum mit einem angeborenen Gen, welches ihnen übermenschlichen Fähigkeiten verschafft"
Q6498903,Superschurke,"Kriminelle Figur in Comics, Bücher, Film und Fernsehserien"
Q3658341,literarische Figur,fiktive Gestalt in einem literarischen Text
Q15773317,Fernsehfigur,fiktiver Charakter in einer Fernsehserie
Q1569167,Spielfigur,Figur aus einem Computerspiel
Q200250,Metropole,"Großstadt, die den politischen Mittelpunkt eines Landes oder einer Region bildet"
Q22865,kreisfreie Stadt in Deutschland,"Stadt in Deutschland, die keinem Landkreis zugehörig ist"
Q1637706,Millionenstadt,Stadt mit mehr als einer Million Einwohner
Q2327515,Stadtkreis in Baden-Württemberg,"Stadt in Baden-Württemberg, die keinem Landkreis zugehörig ist (kreisfreie Stadt)"
Q134626,Kreisstadt,deutsche Stadt mit Sitz des Landratsamts oder der Kreisverwaltung
Q15253706,Stadt,Verwaltungseinheit in verschiedenen Ländern
Q57318,Freie und Reichsstadt,Rechtsstatus einiger Städte im Deutschen Reich seit dem Mittelalter
Q2138558,Regiopole,"Stadt außerhalb einer Metropolregion, die als regionaler Entwicklungsmotor dient"
Q225467,Stadt der kurzen Wege,"Leitbild der Stadtplanung, räumliche Distanzen zwischen Wohnen, Arbeit und Dienstleistungen gering zu halten"
Q1401585,Mittelzentrum,zentraler Ort der mittleren Stufe
Q1256805,Drei-Flüsse-Stadt,Wikimedia-Begriffsklärungsseite
Q15974307,Einheitsgemeinde in Deutschland,"Verwaltungseinheit in Deutschland (verbandsfreie, kreisangehörige Gemeinde)"
Q448801,Große Kreisstadt,Stadt mit Sonderstatus nach dem Kommunalrecht in einigen Ländern Deutschlands
Q2519150,Vertriebenenstadt,nach dem Zweiten Weltkrieg meistens aus einem Flüchtlingslager entstandene Stadt
Q820254,Bergbaustadt,Siedlung in der Nähe von Rohstofflagerstätten
Q581830,autofreie Stadt,"Stadt, in der kein Autoverkehr möglich ist"
Q685309,Aufgehobene politische Gemeinden der Schweiz,ehemalige Grundeinheit der staatlichen Organisation in der Schweiz
Q15978299,Gemeinde mit Stadtrecht in Tschechische Republik,Gemeinde mit Stadtrecht
Q12031379,Verwaltungssitz einer Region,Bezeichnung einer Regionalhauptstadt einer tschechischen Region
Q5153359,Gemeinde in Tschechien,Verwaltungseinheit in der Tschechischen Republik
Q257978,Statutarstadt,Stadt in Tschechien
Q8452914,Bezirksstadt,Hauptort eines Bezirkes in Tschechien
Q7819319,Gemeinden mit erweitertem Wirkungsbereich,Verwaltungseinheit von Tschechien
Q896881,Mittelstadt,Stadt mit 20.000 bis 99.999 Einwohnern
Q681277,Stadt mit Komitatsrecht,Verwaltungseinheit 1. Ebene in Ungarn
Q12350930,Kneippkurort,"deutsches Prädikat für Kurorte, die eine Physiotherapie nach Kneipp anbieten"
Q1595408,Heilklimatischer Kurort,Prädikat für Kurorte mit therapeutisch wirksamem Klima
Q2556234,Weinort,"Ort, in dem Weinbau als Erwerbszweig gilt und die Landschaft prägt"
Q2373919,Lebensgemeinschaft,Kommune oder andere geplante Form des Zusammenlebens
Q1548518,Große kreisangehörige Stadt,Stadt mit Sonderstatus nach dem Kommunalrecht in einigen Ländern Deutschlands
Q19816359,Doppelzentrum,Verbund zweier zentraler Orte unter Beibehaltung der administrative Selbständigkeit der Orte
Q1548525,Große selbständige Stadt,besondere Gemeindeart nach  Niedersächsisches Kommunalverfassungsgesetz
Q3678424,Sonderstatusstadt,"Stadt mit besonderen Aufgaben in Hessen, Deutschland"
Q1200957,Tourismusziel,Reisegebiet im Tourismus
Q26879763,Napoleonischer Satellitenstaat,Satellitenstaat des ersten französischen Kaiserreiches
Q1815926,Leistungsfähige kreisangehörige Gemeinde,Gemeindetyp in Bayern
Q149789,Limited Liability Company,Rechtsform in den USA
Q1643757,Höherer Kommunalverband,auf kommunaler Selbstverwaltung beruhende Körperschaft des öffentlichen Rechts in Deutschland
Q231838,Zweckverband in Deutschland,Zusammenschluss mehrerer kommunaler Gebietskörperschaften nach deutschem Recht
Q278697,Inns of Court,vier englische Anwaltskammern für Rechtsanwälte
Q166280,Anonyme Gesellschaft,Aktiengesellschaft
Q202216,Übersee-Département,"Départements der Französischen Republik, die außerhalb Metropolitan-Frankreichs liegen und somit zu den französischen Überseegebieten gehören"
Q262882,Statutarstadt,Verwaltungseinheit in Österreich
Q871419,Bezirk in Österreich,Verwaltungseinheit in Österreich
Q257391,Bundeshauptstadt,Hauptstadt eines Bundesstaates
Q1074523,Planstadt,"Stadt oder Stadtteil, deren Grundriss ein deutlich erkennbarer Plan zugrunde liegt"
Q422007,Aktiebolag,schwedische Form der Aktiengesellschaft
Q702875,Arrondissement von Marseille,Stadtbezirke von Marseille
Q1134686,Fraktion,territoriale Untereinheit einer italienischen Gemeinde
Q14762300,Einstufige Gemeinde in Ontario,Verwaltungseinheit in Ontario
Q6609748,City in New Brunswick,Verwaltungseinheit von New Brunswick
Q5084,Weiler,kompakte ländliche Wohnsiedlung aus wenigen Gebäuden
Q17457753,Zensus-Untereinheit,Statistisches Gebiet in Kanada
Q14762890,Regionalgemeinde in Ontario,Verwaltungseinheit von Ontario
Q14763041,County von Ontario,Verwaltungseinheit in Ontario
Q1070990,Kreisfreie Stadt in China,Verwaltungseinheit in China
Q1065118,Bezirk in China,verschiedene Verwaltungseinheiten der Volksrepublik China
Q148837,Polis,Staatsverband um einen städtischen Siedlungskern mit Umland im antiken Griechenland
Q27554677,ehemalige Hauptstadt,eines Landes
Q174844,Megastadt,Stadt mit mehr als 10 Milionen Einwohnern
Q2716259,Großstadtgemeinde,Verwaltungseinheit der Türkei
Q467745,Unionsterritorium,Verwaltungseinheit von Indien
Q1901835,Regierungssitz,"Ort eines Staates, in dem die Regierung ansässig ist"
Q1307779,Einheitsgemeinde,"kommunaler Gemeindetyp in Deutschland, Österreich und der Schweiz"
Q208511,Weltstadt,Stadt von überragender weltweiter Bedeutung
Q748149,Bezirksfreie Stadt,Verwaltungseinheit in China
Q22927616,Gemeinde in Frankreich mit Sonderstatus,Art der territorialen Organisation in Frankreich
Q925381,Kreisfreie Stadt von Polen,Verwaltungseinheit in Polen
Q112099,Inselstaat,im Gegensatz zu einem Staat im Kontinent
Q6256,Land,"Region, die rechtlich als eigenständige Einheit in der politischen Geographie identifiziert ist"
Q3624078,souveräner Staat,von einer Organisation wie zum Beispiel UN (Vereinte Nationen) anerkanntes Land
Q1306755,Verwaltungssitz,"Ort, von dem aus das zu verwaltende Gebiet (der sog. Verwaltungsbezirk) verwaltet wird"
Q1210300,Region in Georgien,Verwaltungseinheit Georgiens
Q11271835,Landeshauptstadt,"Hauptstadt eines Bundeslandes, nicht nur in Deutschland"
Q3505887,Stadt in Israel,Verwaltungseinheit von Israel
Q745456,Cluster,geographische Konzentration von Unternehmen des gleichen Wirtschaftszweigs
Q6936225,Municipal Corporation,Verwaltungseinheit von Indien
Q475050,Bundesdistrikt,"Gebiet in einem Bundesstaat, das zu keinem der Gliedstaaten gehört"
Q1422929,Primatstadt,Stadt mit hoher wirtschaftlicher Bedeutung
Q6501447,Kommunalverwaltung,Behörden der kommunalen Selbstverwaltung
Q245260,Konurbation,"städtischer Raum wie eine Agglomeration (Q159313), verfügt aber über zwei oder mehrere Stadtkerne"
Q2679157,Gemeinde der Elfenbeinküste,Verwaltungseinheit der Elfenbeinküste
Q1872284,Municipio in Guatemala,Verwaltungseinheit von Guatemala
Q955655,Gemeinde in Island,Verwaltungseinheit von Island
Q2919801,Gemeinde in Luxemburg,Verwaltungseinheit in Luxemburg
Q14292916,Castello,Verwaltungseinheit von San Marino
Q14846916,Städte mit Provinzstatus in Kambodscha,Verwaltungseinheit in Städte mit Provinzstatus:
Q3024240,historischer Staat,"Staat oder Herrschaftsgebilde, welches nicht mehr existiert"
Q55440238,City in Alberta,Verwaltungseinheit von Alberta
Q1388464,Regionalgemeinde,Verwaltungseinheit in Kanada
